지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
경기 의정부시,131132,의정부1동,2016011111,0.008,0.6,0.014,0.027,67,45,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011112,0.006,0.4,0.029,0.013,78,48,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011113,0.006,0.4,0.034,0.009,50,27,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011114,0.005,0.4,0.034,0.011,42,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011115,0.005,0.3,0.036,0.009,36,18,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011116,0.005,0.3,0.035,0.011,37,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011117,0.005,0.4,0.03,0.016,38,19,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011118,0.005,0.4,0.022,0.025,37,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011119,0.006,0.5,0.016,0.031,43,27,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011120,0.007,0.6,0.008,0.041,57,30,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011121,0.007,0.6,0.004,0.044,62,30,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011122,0.008,0.6,0.006,0.038,65,38,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011123,0.008,0.7,0.003,0.041,72,38,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011124,0.007,0.7,0.005,0.036,75,43,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011201,0.008,0.7,0.009,0.029,85,51,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011202,0.011,0.7,0.008,0.028,78,47,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011203,0.009,0.7,0.009,0.026,96,60,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011204,0.009,0.8,0.007,0.028,97,58,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011205,0.011,0.8,0.004,0.03,107,56,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011206,0.009,0.8,0.004,0.03,112,54,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011207,0.008,0.9,0.002,0.035,116,78,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011208,0.011,1,0.002,0.038,102,61,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011209,0.007,1,0.003,0.041,116,72,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011210,0.009,1,0.005,0.041,122,72,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011211,0.008,0.7,0.013,0.028,134,95,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011212,0.007,0.5,0.018,0.025,96,63,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011213,0.006,0.5,0.021,0.023,77,45,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011214,0.005,0.4,0.029,0.015,52,33,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011215,0.005,0.4,0.03,0.017,47,22,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011216,0.005,0.3,0.031,0.015,47,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011217,0.004,0.3,0.03,0.016,42,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011218,0.005,0.4,0.023,0.024,32,19,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011219,0.005,0.4,0.017,0.031,35,17,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011220,0.006,0.5,0.01,0.038,46,26,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011221,0.006,0.5,0.013,0.032,51,26,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011222,0.006,0.7,0.004,0.046,42,25,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011223,0.006,0.6,0.007,0.036,63,33,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011224,0.005,0.5,0.013,0.026,62,27,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011301,0.006,0.5,0.013,0.023,49,25,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011302,0.006,0.6,0.01,0.024,49,29,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011303,0.006,0.6,0.006,0.027,57,36,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011304,0.005,0.7,0.005,0.028,57,37,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011305,0.006,0.7,0.003,0.03,55,32,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011306,0.006,0.8,0.002,0.031,51,34,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011307,0.005,0.8,0.002,0.034,48,37,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011308,0.006,0.9,0.002,0.039,68,40,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011309,0.007,1.1,0.003,0.041,76,55,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011310,0.007,1,0.004,0.044,85,58,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011311,0.007,0.9,0.009,0.04,98,68,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011312,0.006,0.4,0.023,0.019,86,52,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011313,0.006,0.4,0.015,0.031,38,22,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011314,0.006,0.4,0.019,0.028,48,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011315,0.006,0.4,0.018,0.03,38,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011316,0.007,0.5,0.009,0.042,55,32,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011317,0.007,0.5,0.006,0.043,74,34,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011318,0.006,0.5,0.004,0.046,54,35,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011319,0.006,0.5,0.005,0.043,55,34,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011320,0.005,0.4,0.021,0.02,60,44,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011321,0.005,0.4,0.024,0.016,44,30,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011322,0.005,0.4,0.024,0.015,43,29,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011323,0.005,0.5,0.027,0.014,51,31,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011324,0.006,0.4,0.026,0.014,61,30,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011401,0.006,0.5,0.02,0.019,51,31,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011402,0.006,0.6,0.013,0.024,59,34,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011403,0.006,0.7,0.008,0.028,63,37,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011404,0.006,0.8,0.004,0.032,67,37,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011405,0.007,0.8,0.003,0.033,65,32,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011406,0.006,0.9,0.003,0.032,58,39,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011407,0.006,0.9,0.002,0.036,63,39,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011408,0.006,0.9,0.002,0.039,73,45,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011409,0.007,1,0.003,0.045,80,48,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011410,0.008,1,0.004,0.045,92,57,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011411,0.008,0.8,0.012,0.035,106,62,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011412,0.006,0.4,0.024,0.018,79,42,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011413,0.005,0.4,0.028,0.015,49,30,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011414,0.005,0.4,0.023,0.021,36,12,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011415,0.005,0.4,0.013,0.034,38,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011416,0.005,0.4,0.014,0.034,47,20,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011417,0.006,0.4,0.014,0.035,43,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011418,0.007,0.4,0.006,0.045,46,21,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011419,0.007,0.6,0.003,0.052,56,29,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011420,0.009,0.7,0.003,0.058,63,35,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011421,0.008,0.7,0.003,0.052,69,39,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011422,0.009,0.7,0.003,0.053,65,43,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011423,0.009,0.7,0.003,0.054,72,36,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011424,0.009,0.8,0.003,0.053,66,42,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011501,0.009,1,0.003,0.053,69,43,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011502,0.007,0.8,0.003,0.046,71,48,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011503,0.01,0.9,0.003,0.043,72,52,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011504,0.008,0.9,0.003,0.042,86,59,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011505,0.007,0.9,0.003,0.04,78,52,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011506,0.007,1.1,0.003,0.041,79,56,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011507,0.008,1.2,0.003,0.044,95,67,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011508,0.007,1.2,0.003,0.048,115,83,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011509,0.007,1.4,0.003,0.056,122,92,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011510,0.009,1.3,0.003,0.052,131,105,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011511,0.011,1.2,0.004,0.054,145,110,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011512,0.01,1,0.006,0.055,138,101,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011513,0.006,0.6,0.012,0.038,109,86,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011514,0.006,0.4,0.021,0.025,51,34,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011515,0.006,0.4,0.022,0.025,38,15,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011516,0.006,0.4,0.021,0.026,36,29,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011517,0.006,0.6,0.018,0.031,44,27,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011518,0.009,0.6,0.01,0.044,68,44,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011519,0.01,1,0.003,0.064,88,53,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011520,0.01,1.2,0.003,0.065,111,58,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011521,0.011,1.6,0.003,0.067,129,70,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011522,0.01,1.4,0.003,0.063,136,92,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011523,0.01,1.6,0.003,0.064,126,81,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011524,0.009,1.4,0.003,0.057,127,84,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011601,0.009,1.5,0.003,0.051,120,78,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011602,0.008,1.6,0.003,0.049,123,89,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011603,0.007,1.2,0.003,0.044,116,80,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011604,0.009,1.2,0.003,0.042,108,76,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011605,0.007,1.3,0.003,0.043,115,77,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011606,0.008,1.4,0.003,0.042,111,81,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011607,0.008,1.6,0.003,0.046,121,91,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011608,0.01,1.8,0.003,0.052,137,98,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011609,0.01,1.7,0.003,0.053,164,127,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011610,0.01,1.5,0.003,0.052,161,123,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011611,0.011,1.5,0.003,0.058,170,132,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011612,0.011,1.4,0.003,0.061,191,140,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011613,0.009,1,0.005,0.052,165,117,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011614,0.008,0.7,0.009,0.038,133,97,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011615,0.008,0.7,0.011,0.037,119,92,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011616,0.008,0.6,0.014,0.035,131,109,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011617,0.008,0.6,0.011,0.039,92,73,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011618,0.009,0.9,0.004,0.051,96,76,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011619,0.01,1.1,0.003,0.057,123,95,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011620,0.008,1.4,0.003,0.058,136,98,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011621,0.008,1.6,0.003,0.058,142,111,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011622,0.009,1.7,0.003,0.055,136,113,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011623,0.008,1.6,0.003,0.054,132,107,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011624,0.007,1.5,0.003,0.049,124,105,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011701,0.007,1.4,0.003,0.045,129,106,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011702,0.006,1.2,0.003,0.039,118,96,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011703,0.005,1.2,0.003,0.035,117,99,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011704,0.008,1.4,0.003,0.035,130,104,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011705,0.008,1.3,0.003,0.034,151,126,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011706,0.008,1.4,0.003,0.034,141,122,경기 의정부시 의정부1동
경기 의정부시,131132,의정부1동,2016011707,0.01,1.6,0.003,0.037,149,128,경기 의정부시 의정부1동
